ID,AGE_BAND,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_SCORE,RISK_TIER,PROXY_PREMIUM,ESTIMATED_CLAIM_COST,UNDERWRITING_MARGIN,PRICING_STATUS
559339,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5627,0,BEFORE 2015,0,1,32765,12000,SPORTS CAR,0,0,0,0,6,Medium Risk,950,0,950,Profitable
481678,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5863,1,AFTER 2015,1,1,10238,11000,SEDAN,3,1,5,0,26,High Risk,1370,0,1370,Profitable
825000,40-64,MALE,MINORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.6436,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
563666,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5664,1,BEFORE 2015,0,1,32765,13000,SEDAN,6,0,1,1,15,High Risk,950,3500,-2550,Underpriced
591627,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.525,1,AFTER 2015,1,1,10238,11000,SEDAN,4,0,2,0,14,High Risk,910,0,910,Profitable
709679,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.6398,1,BEFORE 2015,1,1,10238,10000,SEDAN,3,0,1,0,9,High Risk,710,0,710,Profitable
695020,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.525,0,BEFORE 2015,1,0,10238,11000,SEDAN,0,0,0,0,0,Low Risk,350,0,350,Profitable
809451,40-64,MALE,MAJORITY,20-29Y,NONE,WORKING CLASS,0.3393,0,BEFORE 2015,0,1,10238,12000,SEDAN,4,0,5,0,23,High Risk,1270,0,1270,Profitable
869905,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4941,0,BEFORE 2015,0,1,92101,10000,SEDAN,2,1,0,0,9,High Risk,910,0,910,Profitable
741837,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.4883,1,AFTER 2015,1,0,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
78311,65+,MALE,MINORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6131,1,BEFORE 2015,0,1,10238,10000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
925179,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3307,0,BEFORE 2015,0,1,32765,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
649769,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6183,1,AFTER 2015,1,1,32765,8000,SEDAN,3,0,3,0,15,High Risk,930,0,930,Profitable
154695,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5177,1,BEFORE 2015,1,1,32765,10000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
603168,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.525,0,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
471479,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.3355,0,BEFORE 2015,0,0,10238,16000,SEDAN,2,1,0,1,9,High Risk,710,3500,-2790,Underpriced
154013,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6522,1,BEFORE 2015,0,1,10238,11000,SEDAN,1,0,1,0,5,Medium Risk,650,0,650,Profitable
730370,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6497,1,BEFORE 2015,0,1,10238,9000,SEDAN,3,0,1,0,9,High Risk,690,0,690,Profitable
545482,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.5317,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
709636,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.3674,1,BEFORE 2015,0,1,10238,11000,SEDAN,6,0,0,0,12,High Risk,830,0,830,Profitable
260428,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3526,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
881078,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.4594,1,AFTER 2015,0,0,10238,12000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
60951,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3643,1,BEFORE 2015,0,0,32765,18000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
996949,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.5926,0,BEFORE 2015,0,1,10238,11000,SEDAN,3,2,1,0,19,High Risk,1110,0,1110,Profitable
932068,65+,MALE,MAJORITY,30Y+,UNIVERSITY,MIDDLE CLASS,0.525,0,BEFORE 2015,1,1,10238,10000,SEDAN,3,2,4,0,28,High Risk,1450,0,1450,Profitable
507289,65+,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.7652,1,BEFORE 2015,1,1,10238,9000,SEDAN,0,1,0,0,5,Medium Risk,630,0,630,Profitable
878865,65+,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.3724,1,BEFORE 2015,1,1,10238,12000,SEDAN,6,1,2,0,23,High Risk,1250,0,1250,Profitable
287352,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.673,1,AFTER 2015,0,1,10238,13000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
776910,26-39,FEMALE,MINORITY,10-19Y,NONE,UPPER CLASS,0.6974,1,AFTER 2015,1,1,10238,9000,SEDAN,0,0,2,0,6,Medium Risk,790,0,790,Profitable
207887,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.345,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,2,0,6,Medium Risk,790,0,790,Profitable
197431,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,MIDDLE CLASS,0.5891,1,BEFORE 2015,1,1,10238,11000,SEDAN,8,0,4,0,28,High Risk,1450,0,1450,Profitable
199886,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6493,1,AFTER 2015,1,1,32765,9000,SEDAN,4,2,0,0,18,High Risk,1070,0,1070,Profitable
974712,65+,MALE,MINORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.4136,1,AFTER 2015,1,1,10238,12000,SEDAN,4,0,4,0,20,High Risk,1130,0,1130,Profitable
237974,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.0648,1,BEFORE 2015,0,1,10238,11000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
342342,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4426,0,BEFORE 2015,0,0,32765,16000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
528837,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6174,1,BEFORE 2015,0,0,32765,13000,SEDAN,3,0,0,0,6,Medium Risk,690,0,690,Profitable
392048,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.525,0,BEFORE 2015,1,1,32765,9000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
857615,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6503,1,BEFORE 2015,1,0,10238,14000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
86219,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.4678,1,AFTER 2015,1,1,10238,12000,SEDAN,1,0,3,0,11,High Risk,990,0,990,Profitable
671080,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.6706,1,BEFORE 2015,1,0,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
539702,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5557,1,AFTER 2015,0,0,32765,13000,SEDAN,2,2,2,0,20,High Risk,1150,0,1150,Profitable
767312,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4708,1,BEFORE 2015,0,1,32765,9000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
253832,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6777,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
670634,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3577,1,BEFORE 2015,1,1,32765,8000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
337500,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3793,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
567122,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5214,1,BEFORE 2015,1,1,10238,8000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
436798,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6987,1,AFTER 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
339147,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.655,1,AFTER 2015,1,1,10238,10000,SEDAN,7,0,6,0,32,High Risk,1610,0,1610,Profitable
329466,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.2333,0,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,3,1,9,High Risk,810,3500,-2690,Underpriced
340134,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5845,1,AFTER 2015,1,1,10238,10000,SEDAN,1,0,0,0,2,Low Risk,530,0,530,Profitable
121362,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.4778,1,BEFORE 2015,1,1,32765,10000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
123508,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,1,1,32765,7000,SEDAN,10,1,1,0,28,High Risk,1450,0,1450,Profitable
409057,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5725,1,BEFORE 2015,1,1,21217,10000,SEDAN,1,0,2,1,8,High Risk,870,3500,-2630,Underpriced
471795,40-64,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.2858,0,AFTER 2015,0,1,32765,8000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
623545,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.4701,1,BEFORE 2015,0,0,10238,12000,SEDAN,6,0,4,0,24,High Risk,1310,0,1310,Profitable
910030,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.5351,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,1,1,3,Low Risk,670,3500,-2830,Underpriced
720601,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.525,1,BEFORE 2015,1,1,10238,13000,SEDAN,5,1,1,0,18,High Risk,1070,0,1070,Profitable
258865,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6795,1,BEFORE 2015,0,0,10238,14000,SEDAN,2,1,0,0,9,High Risk,790,0,790,Profitable
109980,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.367,0,BEFORE 2015,1,1,10238,9000,SEDAN,2,1,2,0,15,High Risk,1150,0,1150,Profitable
369502,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.4644,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
313903,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
589105,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5042,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
712117,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.4493,1,AFTER 2015,1,1,32765,3000,SEDAN,8,0,2,0,22,High Risk,1210,0,1210,Profitable
692867,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5418,1,BEFORE 2015,1,1,10238,11000,SEDAN,2,1,2,0,15,High Risk,950,0,950,Profitable
394169,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.61,1,BEFORE 2015,1,1,10238,9000,SEDAN,0,1,0,0,5,Medium Risk,630,0,630,Profitable
422097,65+,MALE,MINORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.4964,0,BEFORE 2015,1,1,10238,9000,SPORTS CAR,4,0,4,0,22,High Risk,1380,0,1380,Profitable
113980,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,9000,SEDAN,3,0,3,0,15,High Risk,950,0,950,Profitable
295157,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5715,1,AFTER 2015,0,0,32765,13000,SEDAN,1,0,1,0,5,Medium Risk,550,0,550,Profitable
65112,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.525,1,BEFORE 2015,1,1,10238,9000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
511532,26-39,MALE,MAJORITY,10-19Y,NONE,POVERTY,0.2187,1,BEFORE 2015,0,1,10238,10000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
993939,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.438,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
335122,40-64,FEMALE,MAJORITY,0-9Y,NONE,MIDDLE CLASS,0.346,1,BEFORE 2015,1,1,32765,6000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
794889,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.5163,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
111426,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6826,1,BEFORE 2015,0,1,10238,13000,SEDAN,1,0,2,0,8,High Risk,670,0,670,Profitable
158268,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6428,1,AFTER 2015,0,0,32765,13000,SEDAN,2,1,0,0,9,High Risk,910,0,910,Profitable
57623,26-39,MALE,MINORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6457,0,AFTER 2015,0,1,10238,12000,SEDAN,1,0,2,0,8,High Risk,870,0,870,Profitable
968185,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5616,1,AFTER 2015,1,1,10238,9000,SEDAN,2,0,11,0,37,High Risk,1810,0,1810,Profitable
968194,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5926,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,0,0,Low Risk,450,0,450,Profitable
639877,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3643,1,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
910841,26-39,FEMALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.7326,1,BEFORE 2015,0,1,21217,13000,SEDAN,2,0,1,1,7,Medium Risk,830,3500,-2670,Underpriced
822227,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4467,1,AFTER 2015,0,0,92101,17000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
259113,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2865,1,BEFORE 2015,0,0,10238,11000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
306268,40-64,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5137,1,BEFORE 2015,1,1,92101,9000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
618829,65+,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.7622,1,BEFORE 2015,1,1,92101,10000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
669151,65+,MALE,MAJORITY,0-9Y,NONE,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,10000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
614254,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6081,1,BEFORE 2015,1,1,32765,7000,SEDAN,3,2,0,0,16,High Risk,970,0,970,Profitable
733736,26-39,MALE,MAJORITY,10-19Y,NONE,UPPER CLASS,0.5386,1,AFTER 2015,1,0,10238,12000,SEDAN,1,0,2,0,8,High Risk,870,0,870,Profitable
215319,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7257,1,BEFORE 2015,1,1,10238,11000,SEDAN,2,0,2,0,10,High Risk,730,0,730,Profitable
454069,26-39,MALE,MAJORITY,10-19Y,NONE,POVERTY,0.3994,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,3,1,9,High Risk,910,3500,-2590,Underpriced
130128,26-39,FEMALE,MINORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.525,0,BEFORE 2015,1,1,10238,12000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
581563,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3158,0,BEFORE 2015,1,1,32765,7000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
773778,16-25,MALE,MINORITY,0-9Y,NONE,POVERTY,0.4368,1,BEFORE 2015,1,0,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
829396,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2241,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
474755,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6598,1,BEFORE 2015,1,1,32765,3000,SEDAN,14,0,3,0,37,High Risk,1810,0,1810,Profitable
331227,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.4878,1,BEFORE 2015,0,0,32765,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
532643,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.3787,1,BEFORE 2015,0,1,21217,12000,SEDAN,2,0,1,1,7,Medium Risk,630,3500,-2870,Underpriced
922757,65+,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6363,1,AFTER 2015,1,1,10238,12000,SEDAN,2,0,2,0,10,High Risk,830,0,830,Profitable
265334,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.525,1,BEFORE 2015,1,1,10238,10000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
934596,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.513,0,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
981912,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.441,1,AFTER 2015,0,0,10238,16000,SPORTS CAR,0,0,0,0,2,Low Risk,800,0,800,Profitable
391337,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6717,1,BEFORE 2015,1,1,10238,9000,SEDAN,2,1,5,0,24,High Risk,1310,0,1310,Profitable
944240,40-64,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.7219,0,AFTER 2015,0,1,92101,11000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
404601,16-25,FEMALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2769,0,BEFORE 2015,0,1,10238,16000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
848121,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5354,1,BEFORE 2015,1,1,10238,11000,SEDAN,2,1,2,0,15,High Risk,930,0,930,Profitable
653566,16-25,FEMALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4119,0,AFTER 2015,0,0,32765,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
701805,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4984,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,1,0,0,5,Medium Risk,750,0,750,Profitable
345883,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.425,1,AFTER 2015,1,1,92101,13000,SEDAN,4,0,2,0,14,High Risk,910,0,910,Profitable
744915,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5609,1,AFTER 2015,1,0,10238,15000,SEDAN,1,1,1,0,10,High Risk,950,0,950,Profitable
439808,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6325,0,AFTER 2015,1,1,32765,9000,SEDAN,12,2,3,0,43,High Risk,2050,0,2050,Profitable
278596,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.5818,0,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
722998,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5433,1,BEFORE 2015,0,0,10238,11000,SPORTS CAR,0,0,0,1,6,Medium Risk,950,3500,-2550,Underpriced
533402,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.672,1,BEFORE 2015,1,0,10238,13000,SEDAN,5,1,0,0,15,High Risk,950,0,950,Profitable
233196,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2997,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
531749,26-39,MALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.627,1,BEFORE 2015,1,1,92101,9000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
591088,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.3994,1,AFTER 2015,0,1,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
739141,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4281,1,BEFORE 2015,1,1,10238,13000,SEDAN,0,1,3,0,14,High Risk,1110,0,1110,Profitable
989017,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.3888,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,1,1,0,8,High Risk,870,0,870,Profitable
769692,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5698,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
728169,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4262,0,BEFORE 2015,0,1,32765,13000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
871987,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5914,1,AFTER 2015,1,1,10238,8000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
931786,40-64,FEMALE,MAJORITY,20-29Y,NONE,WORKING CLASS,0.4142,1,BEFORE 2015,1,0,32765,11000,SEDAN,2,1,2,0,15,High Risk,950,0,950,Profitable
844268,26-39,MALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.2974,1,AFTER 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
503572,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6178,1,AFTER 2015,1,1,10238,10000,SEDAN,2,1,2,0,15,High Risk,1050,0,1050,Profitable
274929,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.525,1,BEFORE 2015,0,0,10238,19000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
49284,26-39,FEMALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.473,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
725213,16-25,MALE,MINORITY,0-9Y,NONE,POVERTY,0.422,0,BEFORE 2015,0,1,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
9720,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.4227,0,BEFORE 2015,1,1,32765,4000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
853098,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.525,0,AFTER 2015,1,0,10238,13000,SEDAN,4,1,5,0,28,High Risk,1450,0,1450,Profitable
951947,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6058,1,AFTER 2015,0,1,32765,10000,SEDAN,8,1,6,0,39,High Risk,1910,0,1910,Profitable
552377,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,1,BEFORE 2015,0,0,10238,19000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
781391,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.2709,1,BEFORE 2015,0,0,32765,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
654698,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.525,1,AFTER 2015,1,0,10238,17000,SEDAN,2,1,9,0,36,High Risk,1770,0,1770,Profitable
422536,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5391,1,BEFORE 2015,1,1,32765,10000,SEDAN,16,0,3,0,41,High Risk,1970,0,1970,Profitable
593636,65+,MALE,MAJORITY,20-29Y,NONE,MIDDLE CLASS,0.5761,1,AFTER 2015,0,1,10238,11000,SEDAN,3,1,1,0,14,High Risk,890,0,890,Profitable
